item_id	timestamp	time	ord0
8953	2024-09-20	13:00	14
8952	2024-09-20	10:00	8
8951	2024-09-19	22:00	2
8950	2024-09-19	20:00	2
8949	2024-09-19	18:00	7
8948	2024-09-19	16:00	19
8947	2024-09-19	13:00	5
8946	2024-09-19	10:00	7
8945	2024-09-18	22:00	1
8944	2024-09-18	20:00	14
8943	2024-09-18	18:00	4
8942	2024-09-18	16:00	17
8941	2024-09-18	13:00	18
8940	2024-09-18	10:00	6
8939	2024-09-17	22:00	6
8938	2024-09-17	20:00	14
8937	2024-09-17	18:00	7
8936	2024-09-17	16:00	20
8935	2024-09-17	13:00	11
8934	2024-09-17	10:00	9
8933	2024-09-16	22:00	16
8932	2024-09-16	20:00	6
8931	2024-09-16	18:00	5
8930	2024-09-16	16:00	7
8929	2024-09-16	13:00	1
8928	2024-09-16	10:00	6
8927	2024-09-15	22:00	9
8926	2024-09-15	20:00	17
8925	2024-09-15	18:00	20
8924	2024-09-15	16:00	15
8923	2024-09-15	13:00	14
8922	2024-09-15	10:00	3
8921	2024-09-14	22:00	18
8920	2024-09-14	20:00	3
8919	2024-09-14	18:00	1
8918	2024-09-14	16:00	6
8917	2024-09-14	13:00	19
8916	2024-09-14	10:00	3
8915	2024-09-13	22:00	4
8914	2024-09-13	20:00	6
8913	2024-09-13	18:00	19
8912	2024-09-13	16:00	13
8911	2024-09-13	13:00	20
8910	2024-09-13	10:00	7
8909	2024-09-12	22:00	2
8908	2024-09-12	20:00	9
8907	2024-09-12	18:00	20
8906	2024-09-12	16:00	20
8905	2024-09-12	13:00	9
8904	2024-09-12	10:00	20
8903	2024-09-11	22:00	12
8902	2024-09-11	20:00	19
8901	2024-09-11	18:00	8
8900	2024-09-11	16:00	12
8899	2024-09-11	13:00	3
8898	2024-09-11	10:00	19
8897	2024-09-10	22:00	20
8896	2024-09-10	20:00	1
8895	2024-09-10	18:00	1
8894	2024-09-10	16:00	8
8893	2024-09-10	13:00	9
8892	2024-09-10	10:00	9
8891	2024-09-09	22:00	17
8890	2024-09-09	20:00	20
8889	2024-09-09	18:00	9
8888	2024-09-09	16:00	9
8887	2024-09-09	13:00	13
8886	2024-09-09	10:00	7
8885	2024-09-08	22:00	14
8884	2024-09-08	20:00	8
8883	2024-09-08	18:00	19
8882	2024-09-08	16:00	14
8881	2024-09-08	13:00	8
8880	2024-09-08	10:00	19
8879	2024-09-07	22:00	8
8878	2024-09-07	20:00	2
8877	2024-09-07	18:00	11
8876	2024-09-07	16:00	9
8875	2024-09-07	13:00	9
8874	2024-09-07	10:00	6
8873	2024-09-06	22:00	20
8872	2024-09-06	20:00	8
8871	2024-09-06	18:00	19
8870	2024-09-06	16:00	16
8869	2024-09-06	13:00	16
8868	2024-09-06	10:00	7
8867	2024-09-05	22:00	4
8866	2024-09-05	20:00	20
8865	2024-09-05	18:00	8
8864	2024-09-05	16:00	11
8863	2024-09-05	13:00	15
8862	2024-09-05	10:00	7
8861	2024-09-04	22:00	20
8860	2024-09-04	20:00	3
8859	2024-09-04	18:00	14
8858	2024-09-04	16:00	15
8857	2024-09-04	13:00	3
8856	2024-09-04	10:00	4
8855	2024-09-03	22:00	15
8854	2024-09-03	20:00	6
8853	2024-09-03	18:00	20
8852	2024-09-03	16:00	18
8851	2024-09-03	13:00	18
8850	2024-09-03	10:00	12
8849	2024-09-02	22:00	9
8848	2024-09-02	20:00	14
8847	2024-09-02	18:00	13
8846	2024-09-02	16:00	3
8845	2024-09-02	13:00	3
8844	2024-09-02	10:00	1
8843	2024-09-01	22:00	5
8842	2024-09-01	20:00	4
8841	2024-09-01	18:00	1
8840	2024-09-01	16:00	1
8839	2024-09-01	13:00	8
8838	2024-09-01	10:00	18
8837	2024-08-31	22:00	13
8836	2024-08-31	20:00	14
8835	2024-08-31	18:00	9
8834	2024-08-31	16:00	13
8833	2024-08-31	13:00	9
8832	2024-08-31	10:00	3
8831	2024-08-30	22:00	1
8830	2024-08-30	20:00	11
8829	2024-08-30	18:00	6
8828	2024-08-30	16:00	14
8827	2024-08-30	13:00	9
8826	2024-08-30	10:00	5
8825	2024-08-29	22:00	7
8824	2024-08-29	20:00	3
8823	2024-08-29	18:00	16
8822	2024-08-29	16:00	11
8821	2024-08-29	13:00	10
8820	2024-08-29	10:00	11
8819	2024-08-28	22:00	3
8818	2024-08-28	20:00	9
8817	2024-08-28	18:00	12
8816	2024-08-28	16:00	8
8815	2024-08-28	13:00	8
8814	2024-08-28	10:00	6
8813	2024-08-27	22:00	5
8812	2024-08-27	20:00	9
8811	2024-08-27	18:00	19
8810	2024-08-27	16:00	15
8809	2024-08-27	13:00	1
8808	2024-08-27	10:00	16
8807	2024-08-26	22:00	17
8806	2024-08-26	20:00	2
8805	2024-08-26	18:00	16
8804	2024-08-26	16:00	18
8803	2024-08-26	13:00	12
8802	2024-08-26	10:00	8
8801	2024-08-25	22:00	2
8800	2024-08-25	20:00	20
8799	2024-08-25	18:00	10
8798	2024-08-25	16:00	19
8797	2024-08-25	13:00	1
8796	2024-08-25	10:00	7
8795	2024-08-24	22:00	10
8794	2024-08-24	20:00	15
8793	2024-08-24	18:00	2
8792	2024-08-24	16:00	12
8791	2024-08-24	13:00	13
8790	2024-08-24	10:00	16
8789	2024-08-23	22:00	3
8788	2024-08-23	20:00	10
8787	2024-08-23	18:00	3
8786	2024-08-23	16:00	4
8785	2024-08-23	13:00	7
8784	2024-08-23	10:00	13
8783	2024-08-22	22:00	5
8782	2024-08-22	20:00	10
8781	2024-08-22	18:00	9
8780	2024-08-22	16:00	15
8779	2024-08-22	13:00	5
8778	2024-08-22	10:00	17
8777	2024-08-21	22:00	12
8776	2024-08-21	20:00	3
8775	2024-08-21	18:00	19
8774	2024-08-21	16:00	3
8773	2024-08-21	13:00	8
8772	2024-08-21	10:00	6
8771	2024-08-20	22:00	20
8770	2024-08-20	20:00	16
8769	2024-08-20	18:00	4
8768	2024-08-20	16:00	20
8767	2024-08-20	13:00	13
8766	2024-08-20	10:00	8
8765	2024-08-19	22:00	12
8764	2024-08-19	20:00	17
8763	2024-08-19	18:00	10
8762	2024-08-19	16:00	14
8761	2024-08-19	13:00	3
8760	2024-08-19	10:00	18
8759	2024-08-18	22:00	18
8758	2024-08-18	20:00	16
8757	2024-08-18	18:00	6
8756	2024-08-18	16:00	3
8755	2024-08-18	13:00	3
8754	2024-08-18	10:00	6
8753	2024-08-17	22:00	13
8752	2024-08-17	20:00	11
8751	2024-08-17	18:00	3
8750	2024-08-17	16:00	7
8749	2024-08-17	13:00	1
8748	2024-08-17	10:00	18
8747	2024-08-16	22:00	9
8746	2024-08-16	20:00	16
8745	2024-08-16	18:00	19
8744	2024-08-16	16:00	19
8743	2024-08-16	13:00	2
8742	2024-08-16	10:00	14
8741	2024-08-15	22:00	17
8740	2024-08-15	20:00	2
8739	2024-08-15	18:00	18
8738	2024-08-15	16:00	8
8737	2024-08-15	13:00	6
8736	2024-08-15	10:00	19
8735	2024-08-14	22:00	1
8734	2024-08-14	20:00	12
8733	2024-08-14	18:00	10
8732	2024-08-14	16:00	3
8731	2024-08-14	13:00	10
8730	2024-08-14	10:00	1
8729	2024-08-13	22:00	14
8728	2024-08-13	20:00	9
8727	2024-08-13	18:00	15
8726	2024-08-13	16:00	12
8725	2024-08-13	13:00	10
8724	2024-08-13	10:00	13
8723	2024-08-12	22:00	13
8722	2024-08-12	20:00	14
8721	2024-08-12	18:00	12
8720	2024-08-12	16:00	7
8719	2024-08-12	13:00	5
8718	2024-08-12	10:00	1
8717	2024-08-11	22:00	5
8716	2024-08-11	20:00	2
8715	2024-08-11	18:00	18
8714	2024-08-11	16:00	1
8713	2024-08-11	13:00	10
8712	2024-08-11	10:00	3
8711	2024-08-10	22:00	11
8710	2024-08-10	20:00	7
8709	2024-08-10	18:00	18
8708	2024-08-10	16:00	18
8707	2024-08-10	13:00	15
8706	2024-08-10	10:00	18
8705	2024-08-09	22:00	18
8704	2024-08-09	20:00	6
8703	2024-08-09	18:00	15
8702	2024-08-09	16:00	5
8701	2024-08-09	13:00	19
8700	2024-08-09	10:00	3
8699	2024-08-08	22:00	13
8698	2024-08-08	20:00	9
8697	2024-08-08	18:00	15
8696	2024-08-08	16:00	10
8695	2024-08-08	13:00	15
8694	2024-08-08	10:00	11
8693	2024-08-07	22:00	12
8692	2024-08-07	20:00	9
8691	2024-08-07	18:00	3
8690	2024-08-07	16:00	7
8689	2024-08-07	13:00	9
8688	2024-08-07	10:00	1
8687	2024-08-06	22:00	18
8686	2024-08-06	20:00	1
8685	2024-08-06	18:00	20
8684	2024-08-06	16:00	17
8683	2024-08-06	13:00	17
8682	2024-08-06	10:00	9
8681	2024-08-05	22:00	14
8680	2024-08-05	20:00	10
8679	2024-08-05	18:00	15
8678	2024-08-05	16:00	4
8677	2024-08-05	13:00	17
8676	2024-08-05	10:00	8
8675	2024-08-04	22:00	6
8674	2024-08-04	20:00	14
8673	2024-08-04	18:00	14
8672	2024-08-04	16:00	2
8671	2024-08-04	13:00	12
8670	2024-08-04	10:00	8
8669	2024-08-03	22:00	9
8668	2024-08-03	20:00	19
8667	2024-08-03	18:00	19
8666	2024-08-03	16:00	8
8665	2024-08-03	13:00	16
8664	2024-08-03	10:00	12
8663	2024-08-02	22:00	16
8662	2024-08-02	20:00	15
8661	2024-08-02	18:00	8
8660	2024-08-02	16:00	11
8659	2024-08-02	13:00	2
8658	2024-08-02	10:00	12
8657	2024-08-01	22:00	2
8656	2024-08-01	20:00	10
8655	2024-08-01	18:00	11
8654	2024-08-01	16:00	1
8653	2024-08-01	13:00	12
8652	2024-08-01	10:00	10
8651	2024-07-31	22:00	19
8650	2024-07-31	20:00	17
8649	2024-07-31	18:00	10
8648	2024-07-31	16:00	12
8647	2024-07-31	13:00	20
8646	2024-07-31	10:00	12
8645	2024-07-30	22:00	8
8644	2024-07-30	20:00	16
8643	2024-07-30	18:00	1
8642	2024-07-30	16:00	4
8641	2024-07-30	13:00	18
8640	2024-07-30	10:00	12
8639	2024-07-29	22:00	13
8638	2024-07-29	20:00	17
8637	2024-07-29	18:00	5
8636	2024-07-29	16:00	4
8635	2024-07-29	13:00	9
8634	2024-07-29	10:00	14
8633	2024-07-28	22:00	10
8632	2024-07-28	20:00	12
8631	2024-07-28	18:00	1
8630	2024-07-28	16:00	15
8629	2024-07-28	13:00	14
8628	2024-07-28	10:00	2
8627	2024-07-27	22:00	10
8626	2024-07-27	20:00	17
8625	2024-07-27	18:00	1
8624	2024-07-27	16:00	18
8623	2024-07-27	13:00	13
8622	2024-07-27	10:00	10
8621	2024-07-26	22:00	18
8620	2024-07-26	20:00	9
8619	2024-07-26	18:00	11
8618	2024-07-26	16:00	17
8617	2024-07-26	13:00	7
8616	2024-07-26	10:00	18
8615	2024-07-25	22:00	15
8614	2024-07-25	20:00	11
8613	2024-07-25	18:00	14
8612	2024-07-25	16:00	8
8611	2024-07-25	13:00	3
8610	2024-07-25	10:00	4
8609	2024-07-24	22:00	2
8608	2024-07-24	20:00	1
8607	2024-07-24	18:00	14
8606	2024-07-24	16:00	20
8605	2024-07-24	13:00	6
8604	2024-07-24	10:00	10
8603	2024-07-23	22:00	4
8602	2024-07-23	20:00	3
8601	2024-07-23	18:00	1
8600	2024-07-23	16:00	11
8599	2024-07-23	13:00	19
8598	2024-07-23	10:00	4
8597	2024-07-22	22:00	5
8596	2024-07-22	20:00	12
8595	2024-07-22	18:00	2
8594	2024-07-22	16:00	16
8593	2024-07-22	13:00	15
8592	2024-07-22	10:00	6
8591	2024-07-21	22:00	13
8590	2024-07-21	20:00	1
8589	2024-07-21	18:00	8
8588	2024-07-21	16:00	13
8587	2024-07-21	13:00	4
8586	2024-07-21	10:00	5
8585	2024-07-20	22:00	2
8584	2024-07-20	20:00	16
8583	2024-07-20	18:00	11
8582	2024-07-20	16:00	12
8581	2024-07-20	13:00	5
8580	2024-07-20	10:00	8
8579	2024-07-19	22:00	6
8578	2024-07-19	20:00	12
8577	2024-07-19	18:00	14
8576	2024-07-19	16:00	3
8575	2024-07-19	13:00	7
8574	2024-07-19	10:00	16
8573	2024-07-18	22:00	14
8572	2024-07-18	20:00	9
8571	2024-07-18	18:00	5
8570	2024-07-18	16:00	7
8569	2024-07-18	13:00	12
8568	2024-07-18	10:00	1
8567	2024-07-17	22:00	1
8566	2024-07-17	20:00	13
8565	2024-07-17	18:00	11
8564	2024-07-17	16:00	8
8563	2024-07-17	13:00	7
8562	2024-07-17	10:00	1
8561	2024-07-16	22:00	2
8560	2024-07-16	20:00	18
8559	2024-07-16	18:00	7
8558	2024-07-16	16:00	16
8557	2024-07-16	13:00	13
8556	2024-07-16	10:00	7
8555	2024-07-15	22:00	6
8554	2024-07-15	20:00	1
8553	2024-07-15	18:00	8
8552	2024-07-15	16:00	5
8551	2024-07-15	13:00	4
8550	2024-07-15	10:00	5
8549	2024-07-14	22:00	6
8548	2024-07-14	20:00	12
8547	2024-07-14	18:00	16
8546	2024-07-14	16:00	15
8545	2024-07-14	13:00	14
8544	2024-07-14	10:00	8
8543	2024-07-13	22:00	5
8542	2024-07-13	20:00	19
8541	2024-07-13	18:00	10
8540	2024-07-13	16:00	16
8539	2024-07-13	13:00	6
8538	2024-07-13	10:00	17
8537	2024-07-12	22:00	18
8536	2024-07-12	20:00	3
8535	2024-07-12	18:00	2
8534	2024-07-12	16:00	13
8533	2024-07-12	13:00	4
8532	2024-07-12	10:00	15
8531	2024-07-11	22:00	12
8530	2024-07-11	20:00	16
8529	2024-07-11	18:00	16
8528	2024-07-11	16:00	3
8527	2024-07-11	13:00	10
8526	2024-07-11	10:00	1
8525	2024-07-10	22:00	17
8524	2024-07-10	20:00	12
8523	2024-07-10	18:00	12
8522	2024-07-10	16:00	7
8521	2024-07-10	13:00	1
8520	2024-07-10	10:00	19
8519	2024-07-09	22:00	14
8518	2024-07-09	20:00	5
8517	2024-07-09	18:00	10
8516	2024-07-09	16:00	6
8515	2024-07-09	13:00	17
8514	2024-07-09	10:00	9
8513	2024-07-08	22:00	7
8512	2024-07-08	20:00	7
8511	2024-07-08	18:00	9
8510	2024-07-08	16:00	18
8509	2024-07-08	13:00	7
8508	2024-07-08	10:00	6
8507	2024-07-07	22:00	3
8506	2024-07-07	20:00	13
8505	2024-07-07	18:00	7
8504	2024-07-07	16:00	16
8503	2024-07-07	13:00	20
8502	2024-07-07	10:00	8
8501	2024-07-06	22:00	8
8500	2024-07-06	20:00	20
8499	2024-07-06	18:00	7
8498	2024-07-06	16:00	10
8497	2024-07-06	13:00	5
8496	2024-07-06	10:00	4
8495	2024-07-05	22:00	14
8494	2024-07-05	20:00	5
8493	2024-07-05	18:00	2
8492	2024-07-05	16:00	9
8491	2024-07-05	13:00	10
8490	2024-07-05	10:00	3
8489	2024-07-04	22:00	18
8488	2024-07-04	20:00	7
8487	2024-07-04	18:00	16
8486	2024-07-04	16:00	3
8485	2024-07-04	13:00	12
8484	2024-07-04	10:00	12
8483	2024-07-03	22:00	13
8482	2024-07-03	20:00	1
8481	2024-07-03	18:00	3
8480	2024-07-03	16:00	3
8479	2024-07-03	13:00	1
8478	2024-07-03	10:00	8
8477	2024-07-02	22:00	8
8476	2024-07-02	20:00	14
8475	2024-07-02	18:00	11
8474	2024-07-02	16:00	16
8473	2024-07-02	13:00	11
8472	2024-07-02	10:00	5
8471	2024-07-01	22:00	15
8470	2024-07-01	20:00	16
8469	2024-07-01	18:00	10
8468	2024-07-01	16:00	11
8467	2024-07-01	13:00	7
8466	2024-07-01	10:00	17
8465	2024-06-30	22:00	7
8464	2024-06-30	20:00	19
8463	2024-06-30	18:00	2
8462	2024-06-30	16:00	3
8461	2024-06-30	13:00	8
8460	2024-06-30	10:00	11
8459	2024-06-29	22:00	1
8458	2024-06-29	20:00	20
8457	2024-06-29	18:00	3
8456	2024-06-29	16:00	9
8455	2024-06-29	13:00	16
8454	2024-06-29	10:00	11
8453	2024-06-28	22:00	13
8452	2024-06-28	20:00	11
8451	2024-06-28	18:00	6
8450	2024-06-28	16:00	11
8449	2024-06-28	13:00	20
8448	2024-06-28	10:00	19
8447	2024-06-27	22:00	10
8446	2024-06-27	20:00	4
8445	2024-06-27	18:00	10
8444	2024-06-27	16:00	12
8443	2024-06-27	13:00	17
8442	2024-06-27	10:00	9
8441	2024-06-26	22:00	11
8440	2024-06-26	20:00	9
8439	2024-06-26	18:00	20
8438	2024-06-26	16:00	13
8437	2024-06-26	13:00	19
8436	2024-06-26	10:00	14
8435	2024-06-25	22:00	17
8434	2024-06-25	20:00	19
8433	2024-06-25	18:00	14
8432	2024-06-25	16:00	9
8431	2024-06-25	13:00	17
8430	2024-06-25	10:00	19
8429	2024-06-24	22:00	12
8428	2024-06-24	20:00	3
8427	2024-06-24	18:00	7
8426	2024-06-24	16:00	6
8425	2024-06-24	13:00	9
8424	2024-06-24	10:00	20
8423	2024-06-23	22:00	10
8422	2024-06-23	20:00	14
8421	2024-06-23	18:00	9
8420	2024-06-23	16:00	7
8419	2024-06-23	13:00	16
8418	2024-06-23	10:00	11
8417	2024-06-22	22:00	13
8416	2024-06-22	20:00	20
8415	2024-06-22	18:00	3
8414	2024-06-22	16:00	12
8413	2024-06-22	13:00	19
8412	2024-06-22	10:00	13
8411	2024-06-21	22:00	8
8410	2024-06-21	20:00	6
8409	2024-06-21	18:00	2
8408	2024-06-21	16:00	17
8407	2024-06-21	13:00	8
8406	2024-06-21	10:00	4
8405	2024-06-20	22:00	11
8404	2024-06-20	20:00	18
8403	2024-06-20	18:00	6
8402	2024-06-20	16:00	3
8401	2024-06-20	13:00	12
8400	2024-06-20	10:00	17
8399	2024-06-19	22:00	20
8398	2024-06-19	20:00	8
8397	2024-06-19	18:00	6
8396	2024-06-19	16:00	9
8395	2024-06-19	13:00	17
8394	2024-06-19	10:00	8
8393	2024-06-18	22:00	9
8392	2024-06-18	20:00	11
8391	2024-06-18	18:00	5
8390	2024-06-18	16:00	1
8389	2024-06-18	13:00	6
8388	2024-06-18	10:00	12
8387	2024-06-17	22:00	3
8386	2024-06-17	20:00	8
8385	2024-06-17	18:00	19
8384	2024-06-17	16:00	6
8383	2024-06-17	13:00	18
8382	2024-06-17	10:00	7
8381	2024-06-16	22:00	16
8380	2024-06-16	20:00	19
8379	2024-06-16	18:00	1
8378	2024-06-16	16:00	10
8377	2024-06-16	13:00	14
8376	2024-06-16	10:00	6
8375	2024-06-15	22:00	11
8374	2024-06-15	20:00	7
8373	2024-06-15	18:00	20
8372	2024-06-15	16:00	9
8371	2024-06-15	13:00	17
8370	2024-06-15	10:00	11
8369	2024-06-14	22:00	4
8368	2024-06-14	20:00	1
8367	2024-06-14	18:00	8
8366	2024-06-14	16:00	4
8365	2024-06-14	13:00	10
8364	2024-06-14	10:00	7
8363	2024-06-13	22:00	8
8362	2024-06-13	20:00	13
8361	2024-06-13	18:00	19
8360	2024-06-13	16:00	19
8359	2024-06-13	13:00	18
8358	2024-06-13	10:00	2
8357	2024-06-12	22:00	20
8356	2024-06-12	20:00	4
8355	2024-06-12	18:00	4
8354	2024-06-12	16:00	15
8353	2024-06-12	13:00	17
8352	2024-06-12	10:00	7
8351	2024-06-11	22:00	1
8350	2024-06-11	20:00	6
8349	2024-06-11	18:00	12
8348	2024-06-11	16:00	19
8347	2024-06-11	13:00	16
8346	2024-06-11	10:00	9
8345	2024-06-10	22:00	6
8344	2024-06-10	20:00	9
8343	2024-06-10	18:00	18
8342	2024-06-10	16:00	18
8341	2024-06-10	13:00	7
8340	2024-06-10	10:00	15
8339	2024-06-09	22:00	15
8338	2024-06-09	20:00	17
8337	2024-06-09	18:00	9
8336	2024-06-09	16:00	12
8335	2024-06-09	13:00	15
8334	2024-06-09	10:00	3
8333	2024-06-08	22:00	9
8332	2024-06-08	20:00	20
8331	2024-06-08	18:00	8
8330	2024-06-08	16:00	2
8329	2024-06-08	13:00	17
8328	2024-06-08	10:00	19
8327	2024-06-07	22:00	1
8326	2024-06-07	20:00	10
8325	2024-06-07	18:00	4
8324	2024-06-07	16:00	2
8323	2024-06-07	13:00	20
8322	2024-06-07	10:00	9
8321	2024-06-06	22:00	8
8320	2024-06-06	20:00	11
8319	2024-06-06	18:00	14
8318	2024-06-06	16:00	12
8317	2024-06-06	13:00	11
8316	2024-06-06	10:00	12
8315	2024-06-05	22:00	13
8314	2024-06-05	20:00	9
8313	2024-06-05	18:00	18
8312	2024-06-05	16:00	3
8311	2024-06-05	13:00	12
8310	2024-06-05	10:00	11
8309	2024-06-04	22:00	2
8308	2024-06-04	20:00	16
8307	2024-06-04	18:00	19
8306	2024-06-04	16:00	2
8305	2024-06-04	13:00	4
8304	2024-06-04	10:00	1
8303	2024-06-03	22:00	15
8302	2024-06-03	20:00	12
8301	2024-06-03	18:00	5
8300	2024-06-03	16:00	19
8299	2024-06-03	13:00	19
8298	2024-06-03	10:00	20
8297	2024-06-02	22:00	5
8296	2024-06-02	20:00	4
8295	2024-06-02	18:00	3
8294	2024-06-02	16:00	1
8293	2024-06-02	13:00	16
8292	2024-06-02	10:00	17
8291	2024-06-01	22:00	7
8290	2024-06-01	20:00	5
8289	2024-06-01	18:00	19
8288	2024-06-01	16:00	19
8287	2024-06-01	13:00	9
8286	2024-06-01	10:00	10
8285	2024-05-31	22:00	8
8284	2024-05-31	20:00	17
8283	2024-05-31	18:00	19
8282	2024-05-31	16:00	14
8281	2024-05-31	13:00	15
8280	2024-05-31	10:00	18
8279	2024-05-30	22:00	15
8278	2024-05-30	20:00	6
8277	2024-05-30	18:00	4
8276	2024-05-30	16:00	16
8275	2024-05-30	13:00	20
8274	2024-05-30	10:00	16
8273	2024-05-29	22:00	18
8272	2024-05-29	20:00	16
8271	2024-05-29	18:00	9
8270	2024-05-29	16:00	10
8269	2024-05-29	13:00	1
8268	2024-05-29	10:00	9
8267	2024-05-28	22:00	7
8266	2024-05-28	20:00	9
8265	2024-05-28	18:00	11
8264	2024-05-28	16:00	5
8263	2024-05-28	13:00	18
8262	2024-05-28	10:00	18
8261	2024-05-27	22:00	4
8260	2024-05-27	20:00	3
8259	2024-05-27	18:00	19
8258	2024-05-27	16:00	19
8257	2024-05-27	13:00	19
8256	2024-05-27	10:00	3
8255	2024-05-26	22:00	6
8254	2024-05-26	20:00	18
8253	2024-05-26	18:00	20
8252	2024-05-26	16:00	7
8251	2024-05-26	13:00	9
8250	2024-05-26	10:00	3
8249	2024-05-25	22:00	19
8248	2024-05-25	20:00	1
8247	2024-05-25	18:00	5
8246	2024-05-25	16:00	9
8245	2024-05-25	13:00	11
8244	2024-05-25	10:00	10
8243	2024-05-24	22:00	8
8242	2024-05-24	20:00	19
8241	2024-05-24	18:00	9
8240	2024-05-24	16:00	3
8239	2024-05-24	13:00	3
8238	2024-05-24	10:00	13
8237	2024-05-23	22:00	20
8236	2024-05-23	20:00	8
8235	2024-05-23	18:00	2
8234	2024-05-23	16:00	8
8233	2024-05-23	13:00	14
8232	2024-05-23	10:00	11
8231	2024-05-22	22:00	18
8230	2024-05-22	20:00	1
8229	2024-05-22	18:00	17
8228	2024-05-22	16:00	10
8227	2024-05-22	13:00	11
8226	2024-05-22	10:00	9
8225	2024-05-21	22:00	11
8224	2024-05-21	20:00	12
8223	2024-05-21	18:00	3
8222	2024-05-21	16:00	20
8221	2024-05-21	13:00	5
8220	2024-05-21	10:00	5
8219	2024-05-20	22:00	12
8218	2024-05-20	20:00	14
8217	2024-05-20	18:00	12
8216	2024-05-20	16:00	13
8215	2024-05-20	13:00	15
8214	2024-05-20	10:00	7
8213	2024-05-19	22:00	15
8212	2024-05-19	20:00	10
8211	2024-05-19	18:00	9
8210	2024-05-19	16:00	4
8209	2024-05-19	13:00	9
8208	2024-05-19	10:00	11
8207	2024-05-18	22:00	19
8206	2024-05-18	20:00	6
8205	2024-05-18	18:00	7
8204	2024-05-18	16:00	6
8203	2024-05-18	13:00	11
8202	2024-05-18	10:00	9
8201	2024-05-17	22:00	4
8200	2024-05-17	20:00	9
8199	2024-05-17	18:00	7
8198	2024-05-17	16:00	8
8197	2024-05-17	13:00	13
8196	2024-05-17	10:00	4
8195	2024-05-16	22:00	14
8194	2024-05-16	20:00	14
8193	2024-05-16	18:00	9
8192	2024-05-16	16:00	5
8191	2024-05-16	13:00	13
8190	2024-05-16	10:00	16
8189	2024-05-15	22:00	1
8188	2024-05-15	20:00	4
8187	2024-05-15	18:00	9
8186	2024-05-15	16:00	4
8185	2024-05-15	13:00	18
8184	2024-05-15	10:00	19
8183	2024-05-14	22:00	14
8182	2024-05-14	20:00	12
8181	2024-05-14	18:00	12
8180	2024-05-14	16:00	17
8179	2024-05-14	13:00	12
8178	2024-05-14	10:00	3
8177	2024-05-13	22:00	8
8176	2024-05-13	20:00	8
8175	2024-05-13	18:00	13
8174	2024-05-13	16:00	3
8173	2024-05-13	13:00	3
8172	2024-05-13	10:00	9
8171	2024-05-12	22:00	13
8170	2024-05-12	20:00	8
8169	2024-05-12	18:00	13
8168	2024-05-12	16:00	6
8167	2024-05-12	13:00	20
8166	2024-05-12	10:00	3
8165	2024-05-11	22:00	18
8164	2024-05-11	20:00	18
8163	2024-05-11	18:00	7
8162	2024-05-11	16:00	19
8161	2024-05-11	13:00	15
8160	2024-05-11	10:00	1
8159	2024-05-10	22:00	14
8158	2024-05-10	20:00	17
8157	2024-05-10	18:00	18
8156	2024-05-10	16:00	10
8155	2024-05-10	13:00	7
8154	2024-05-10	10:00	11
8153	2024-05-09	22:00	4
8152	2024-05-09	20:00	16
8151	2024-05-09	18:00	14
8150	2024-05-09	16:00	14
8149	2024-05-09	13:00	8
8148	2024-05-09	10:00	9
8147	2024-05-08	22:00	6
8146	2024-05-08	20:00	10
8145	2024-05-08	18:00	5
8144	2024-05-08	16:00	3
8143	2024-05-08	13:00	16
8142	2024-05-08	10:00	7
8141	2024-05-07	22:00	5
8140	2024-05-07	20:00	5
8139	2024-05-07	18:00	6
8138	2024-05-07	16:00	20
8137	2024-05-07	13:00	7
8136	2024-05-07	10:00	4
8135	2024-05-06	22:00	10
8134	2024-05-06	20:00	5
8133	2024-05-06	18:00	13
8132	2024-05-06	16:00	8
8131	2024-05-06	13:00	4
8130	2024-05-06	10:00	5
8129	2024-05-05	22:00	11
8128	2024-05-05	20:00	14
8127	2024-05-05	18:00	9
8126	2024-05-05	16:00	8
8125	2024-05-05	13:00	11
8124	2024-05-05	10:00	16
8123	2024-05-04	22:00	10
8122	2024-05-04	20:00	15
8121	2024-05-04	18:00	14
8120	2024-05-04	16:00	14
8119	2024-05-04	13:00	4
8118	2024-05-04	10:00	16
8117	2024-05-03	22:00	13
8116	2024-05-03	20:00	18
8115	2024-05-03	18:00	20
8114	2024-05-03	16:00	16
8113	2024-05-03	13:00	3
8112	2024-05-03	10:00	8
8111	2024-05-02	22:00	20
8110	2024-05-02	20:00	7
8109	2024-05-02	18:00	4
8108	2024-05-02	16:00	6
8107	2024-05-02	13:00	9
8106	2024-05-02	10:00	15
8105	2024-05-01	22:00	12
8104	2024-05-01	20:00	11
8103	2024-05-01	18:00	14
8102	2024-05-01	16:00	6
8101	2024-05-01	13:00	16
8100	2024-05-01	10:00	13
8099	2024-04-30	22:00	13
8098	2024-04-30	20:00	15
8097	2024-04-30	18:00	16
8096	2024-04-30	16:00	15
8095	2024-04-30	13:00	13
8094	2024-04-30	10:00	9
8093	2024-04-29	22:00	15
8092	2024-04-29	20:00	13
8091	2024-04-29	18:00	6
8090	2024-04-29	16:00	14
8089	2024-04-29	13:00	11
8088	2024-04-29	10:00	2
8087	2024-04-28	22:00	7
8086	2024-04-28	20:00	3
8085	2024-04-28	18:00	9
8084	2024-04-28	16:00	8
8083	2024-04-28	13:00	14
8082	2024-04-28	10:00	3
8081	2024-04-27	22:00	2
8080	2024-04-27	20:00	10
